年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2021,臺南市政府文化局,臺南糖業文化路徑調查盤點及行動規劃執行案,內容力有限公司,2014-12-24,2021-06-01,2351,1000000,1200000,1.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210722&fn=BDM-1-53459456.xml
2021,臺南市政府文化局,新營文化中心廁所改善工程,億晉營造有限公司,2002-07-19,2021-07-13,6934,25000000,1497000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210720&fn=BDM-1-53456819.xml
2021,臺南市政府文化局,蕭壠文化園區南側鋪面改善工程變更設計,佳信營造工程有限公司,2009-07-17,2021-07-15,4381,12000000,1250000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210716&fn=BDM-1-53455615.xml
2021,臺南市政府文化局,臺南左鎮化石園區扭蛋機台委託經營管理案,佳思特機械企業行,2017-03-23,2021-06-08,1538,200000,3104115,15.52,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210714&fn=BDM-1-53452980.xml
2021,臺南市政府文化局,「臺南市志開未來園區土地開發評估暨合作開發規劃案」,衍古開發顧問有限公司,2015-08-11,2021-06-01,2121,5100000,2700000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53450564.xml
2021,臺南市政府文化局,「107年度本市核心大街歷史老屋立修工程-新化區-第1次變更設計」,蓋邦營造有限公司,2013-07-10,2021-07-06,2918,12000000,1731703,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210709&fn=BDM-1-53449388.xml
2021,臺南市政府文化局,2021臺南七夕嘉年華規劃執行勞務採購案,麥薾藝術有限公司,2013-12-23,2021-05-25,2710,1000000,2500000,2.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210701&fn=BDM-1-53441801.xml
2021,臺南市政府文化局,110年臺南限定月老香水紙盒採購案,森晨貿易有限公司,2011-12-20,2021-06-29,3479,33160437,331632,0.01,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53439509&tenderCaseNo=TC110B019
2021,臺南市政府文化局,臺南市立舉重館耐震補強統包工程,庭沃營造工程有限公司,2015-12-11,2021-06-08,2006,18000000,12018377,0.67,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210629&fn=BDM-1-53438152.xml
2021,臺南市政府文化局,臺南文化中心原生劇場投影設備採購案,台灣松下銷售股份有限公司,1991-11-01,2021-05-11,10784,959700000,816690,0,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53436546&tenderCaseNo=TC110B013
2021,臺南市政府文化局,110年山上花園水道博物館景觀維護委外案,詠益峰國際有限公司,2009-03-17,2021-06-01,4459,5000000,1134000,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210623&fn=BDM-1-53433688.xml
2021,臺南市政府文化局,臺南市立圖書館總館新建工程第四次變更設計案,互助營造股份有限公司,1975-12-10,2021-06-17,16626,2160000000,20200000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210622&fn=BDM-1-53432025.xml
2021,臺南市政府文化局,歷史建築白金町日式宿舍整修工程第2次變更設計,大順營造有限公司,1989-10-23,2021-06-17,11560,15000000,1150000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210622&fn=BDM-1-53432022.xml
2021,臺南市政府文化局,臺南文化中心110年度水池淨化維護案,天引高科技股份有限公司,2001-09-05,2021-06-17,7225,20000000,300000,0.02,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53429901&tenderCaseNo=TC110C102
2021,臺南市政府文化局,110年度蕭壠文化園區臺南藝陣館「雲端香路．數位藝陣：陣頭和他們的產地」更展勞務採購案,麥薾藝術有限公司,2013-12-23,2021-06-15,2731,1000000,1300000,1.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210616&fn=BDM-1-53427407.xml
2021,臺南市政府文化局,2021十六歲正青春藝術節-圓點聯合設計製作,圓點聯合設計製作有限公司,2018-09-17,2021-06-10,997,20000,150000,7.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210611&fn=BDM-1-53424855.xml
2021,臺南市政府文化局,「2021臺南歷史老屋串聯活動」策劃執行及活動推廣,綸創公關顧問有限公司,2012-10-30,2021-04-27,3101,2250000,1200000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210611&fn=BDM-1-53425430.xml
2021,臺南市政府文化局,市定古蹟原臺南州立農事試驗場宿舍群丁種官舍委外經營管理案,豐家管理顧問有限公司,2009-10-29,2021-04-29,4200,1000000,283200,0.28,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210609&fn=BDM-1-53422102.xml
2021,臺南市政府文化局,110年臺南市古蹟門票印製案,上校基業有限公司,1996-03-12,2021-06-01,9212,27000000,317100,0.01,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53424340&tenderCaseNo=TC110B017
2021,臺南市政府文化局,37周年館慶暨仁東藝棧教育推廣規劃執行暨文宣設計,俠客行文創顧問有限公司,2013-01-21,2021-05-11,3032,5000000,900000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421416.xml
2021,臺南市政府文化局,新化演藝廳整建工程第2次變更設計,得源營造有限公司,2007-08-06,2021-06-03,5050,14300000,2000000,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421447.xml
2021,臺南市政府文化局,2021月之美術館營運規劃執行計畫,禹禹藝術工作室,2011-12-28,2021-06-01,3443,200000,4300000,21.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421464.xml
2021,臺南市政府文化局,臺南文化中心地下室消防排煙設備整修工程,大安消防安全設備有限公司,1997-07-04,2021-06-01,8733,10000000,2478723,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210602&fn=BDM-1-53417292.xml
2021,臺南市政府文化局,臺南、歸仁、台江文化中心、新化演藝廳吊車等機具租賃(開口契約),松林企業有限公司,2021-02-04,2021-05-18,103,276000,927900,3.36,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53405506.xml
2021,臺南市政府文化局,歷史建築原竹園町臺南州職員宿舍委外經營管理案,卓也小屋手工坊,2019-06-05,2021-04-15,680,200000,240000,1.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53402609.xml
2021,臺南市政府文化局,臺南文化中心廳館屋頂及地下室防漏統包工程,王麒營造有限公司,2002-09-02,2021-04-20,6805,5000000,16150609,3.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53402706.xml
2021,臺南市政府文化局,110年臺南限定月老香水商品採購案,森晨貿易有限公司,2011-12-20,2021-05-13,3432,33160437,1960000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53402484.xml
2021,臺南市政府文化局,110-111年度本市核心大街歷史老屋立面整修工程規劃設計及監造,三生規劃設計有限公司,2009-06-19,2021-04-15,4318,1000000,1245860,1.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210504&fn=BDM-1-53391839.xml
2021,臺南市政府文化局,臺南左鎮化石園區「龍飛鳳舞-恐龍與鳥的演化故事」特展製作及執行案,化石先生股份有限公司,2019-01-22,2021-04-08,807,13744000,2700000,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210428&fn=BDM-1-53387783.xml
2021,臺南市政府文化局,110年度臺南市政府文化局災害搶修清理服務(開口契約),松林企業有限公司,2021-02-04,2021-04-20,75,276000,1714125,6.21,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53381077.xml
2021,臺南市政府文化局,市定古蹟原臺南運河安平海關委外經營管理案,史瓦特多媒體有限公司,2014-10-14,2021-03-16,2345,1000000,253000,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210416&fn=BDM-1-53378383.xml
2021,臺南市政府文化局,2021臺南傑出藝術家巡迴展-展場委託規劃製作服務案,共感地景創作有限公司,2016-03-24,2021-04-13,1846,1000000,800000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210415&fn=BDM-1-53375991.xml
2021,臺南市政府文化局,110年文化局-永華文化中心管理科資訊網路設備及軟體採購案,新加坡商網達先進科技有限公司台灣分公司,1999-11-04,2021-04-13,7831,1000000,363000,0.36,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53375025&tenderCaseNo=TC110B011
2021,臺南市政府文化局,2021臺南文學推廣活動委託專業服務案,聯經出版事業股份有限公司,1974-05-09,2021-03-18,17115,64360000,2900000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210329&fn=BDM-1-53362550.xml
2021,臺南市政府文化局,2021漁光島藝術節周邊服務規劃執行採購案,都市藝術工作室,2007-09-14,2021-03-23,4939,180000,975000,5.42,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210325&fn=BDM-1-53359472.xml
2021,臺南市政府文化局,臺南都會公園臺一南及臺一北廁所改善統包工程,鉅紳營造有限公司,2000-04-06,2021-02-09,7614,5000000,2499946,0.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210324&fn=BDM-1-53359281.xml
2021,臺南市政府文化局,「2021第十一屆臺南文學獎」規劃執行委託服務案,聯經出版事業股份有限公司,1974-05-09,2021-03-04,17101,64360000,1700000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210324&fn=BDM-1-53358959.xml
2021,臺南市政府文化局,何景窗書法藝術展規劃執行案,卡卡企業,2016-03-11,2021-03-18,1833,100000,400000,4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210319&fn=BDM-1-53355095.xml
2021,臺南市政府文化局,開元市場排練場冷氣空調設備採購,富麗電器行,2005-01-18,2021-02-23,5880,2000000,2019169,1.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210312&fn=BDM-1-53350109.xml
2021,臺南市政府文化局,古蹟萬福庵照牆及陳世興宅周邊街區改造工程第一次變更設計案,鴻創營造股份有限公司,2014-09-11,2021-03-11,2373,13000000,570000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53349923&tenderCaseNo=TC109A008-1
2021,臺南市政府文化局,山上花園水道博物館109年度造園植栽種植(第2次契約變更),田野景觀園藝社,2005-10-06,2021-03-11,5635,500000,450000,0.9,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53349966&tenderCaseNo=TC109C156-2
2021,臺南市政府文化局,臺南山上花園水道博物館110年度5人座小客車租賃採購案,永貿汽車租賃有限公司,2009-05-04,2021-02-02,4292,113000000,112500,0,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53343875&tenderCaseNo=TC110B003
2021,臺南市政府文化局,臺南市立圖書館總館新建工程第三次變更設計,互助營造股份有限公司,1975-12-10,2021-02-18,16507,2160000000,6650000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210222&fn=BDM-1-53336212.xml
2021,臺南市政府文化局,2021小事報–曾文刊│編輯工作營,好丸藝術,2020-12-30,2021-02-18,50,200000,1240000,6.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210219&fn=BDM-1-53333579.xml
2021,臺南市政府文化局,110年度文創PLUS─臺南創意中心平臺發展計畫,老台南文化創意有限公司,2012-03-19,2021-01-19,3228,1000000,1200000,1.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210209&fn=BDM-1-53331063.xml
2021,臺南市政府文化局,臺南山上花園水道博物館電動遊園車委託規劃經營服務案,鳴謙科技有限公司,2008-04-14,2021-01-26,4670,2000000,4914000,2.46,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210208&fn=BDM-1-53329822.xml
2021,臺南市政府文化局,水交社文化園區代管土地環境管理維護案,勤繹環清工程行,2020-11-04,2021-02-04,92,200000,1200000,6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210205&fn=BDM-1-53328558.xml
2021,臺南市政府文化局,2021-2022台南在地劇場技術人才培育計畫2021學員實習媒合執行,藝畝田藝文工作室,2011-03-03,2021-02-04,3626,248000,120000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210205&fn=BDM-1-53328571.xml
2021,臺南市政府文化局,2021漁光島藝術節規劃設計執行案,都市藝術工作室,2007-09-14,2020-12-08,4834,180000,11200000,62.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327182.xml
2021,臺南市政府文化局,水交社文化園區風貌圍塑工程第1次變更設計,進基土木包工業,2014-09-10,2021-02-02,2337,1000000,1283250,1.28,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326275.xml
2021,臺南市政府文化局,《臺江臺語文學》季刊編印計畫後續擴充(第37-40期),開朗雜誌事業有限公司,1999-12-14,2021-02-02,7721,16242925,1500000,0.09,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326928.xml
2021,臺南市政府文化局,《鹽分地帶文學》雙月刊編印發行後續擴充(第92-97期),聯經出版事業股份有限公司,1974-05-09,2021-02-02,17071,64360000,2380000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326944.xml
2021,臺南市政府文化局,110年度臺南藝文月刊暨新營文化中心DM委託編印案,財藝文化創意股份有限公司,2016-11-02,2021-01-05,1525,5000000,2000000,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323718.xml
2021,臺南市政府文化局,蕭壠文化園區南側鋪面改善工程,佳信營造工程有限公司,2009-07-17,2021-01-26,4211,12000000,4456619,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53320596.xml
2021,臺南市政府文化局,2021年臺南古蹟行春活動勞務採購案,快樂先生工作室,2015-05-01,2021-01-26,2097,200000,1213000,6.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53321016.xml
2021,臺南市政府文化局,2021Mattauw大地藝術季曾文溪流域創作計畫,日青創藝有限公司,2017-04-10,2021-01-26,1387,1000000,1750000,1.75,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53320939.xml
2021,臺南市政府文化局,110年春節特展規劃執行勞務採購,木木藝術有限公司,2013-04-16,2021-01-21,2837,300000,359625,1.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317197.xml
2021,臺南市政府文化局,歸仁文化中心整建工程第一次變更設計,閎大營造股份有限公司,1992-07-18,2020-12-22,10384,62000000,43340000,0.7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53315180.xml
2021,臺南市政府文化局,左鎮菜寮化石文化園區第二期改建工程(北側遊客中心),崇雅營造有限公司,1998-12-11,2020-12-22,8047,29000000,19760000,0.68,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311850.xml
2021,臺南市政府文化局,110年總爺藝文中心、蔴荳古港文化園區、龍泉生態月台環境清潔維護,昕麟庭園藝有限公司,2006-12-08,2020-12-22,5128,12000000,3130168,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305047.xml
2021,臺南市政府文化局,成功洋芋片開發採購案,聯華食品工業股份有限公司,1970-07-07,2021-01-07,18447,3000000000,4692000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53304437.xml
2021,臺南市政府文化局,110年臺南左鎮化石園區環境清潔維護案,鴻奇能源科技企業社,2018-06-04,2020-12-08,918,500000,2349925,4.7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53304201.xml
2021,臺南市政府文化局,2021月津港燈節-鹽水車站展區規劃執行案,藝外創意有限公司,2013-07-23,2020-12-22,2709,500000,3500000,7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210107&fn=BDM-1-53302304.xml
2021,臺南市政府文化局,臺南文化中心110年度環境委外清潔維護勞務採購,元誠清潔有限公司,2008-09-29,2020-12-25,4470,15000000,2619000,0.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301184.xml
2021,臺南市政府文化局,臺南文化中心110年度空調機電委外維護,勝昌空調工程有限公司,2003-02-07,2020-12-25,6531,10000000,1200000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301206.xml
2021,臺南市政府文化局,2021年藍晒圖社區自造-社區產業小鋪展覽及活動規劃,透南風文化創意有限公司,2012-03-22,2020-12-31,3206,1200000,1200000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301960.xml
2021,臺南市政府文化局,110年新營文化中心(含新營美術園區及永成戲院)環境清潔維護案,安馨環境清潔有限公司,2017-06-01,2020-12-22,1300,3000000,4022000,1.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53298758.xml
2021,臺南市政府文化局,"109年Made in Tainan─美印臺南編印案後續擴充",俠客行文創顧問有限公司,2013-01-21,2019-12-24,2528,5000000,1100000,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53298736.xml
2021,臺南市政府文化局,臺南城市博物館常設展規劃設計執行案,宜東文化創意有限公司,2013-04-17,2020-12-29,2813,7000000,9385000,1.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53297388.xml
