年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2021,屏東縣竹田鄉公所,「屏東縣竹田鄉立生命紀念園區第一、二期工程後續工程新增補強工程」委託設計監造技術服務,疆圖工程顧問有限公司,2014-05-07,2020-12-29,2428,1000000,144870,0.14,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53303813&tenderCaseNo=109T013
2020,屏東縣竹田鄉公所,屏東縣竹田鄉立生命紀念園區第三期工程設計監造技術服務,疆圖工程顧問有限公司,2014-05-07,2020-12-15,2414,1000000,1530000,1.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293837.xml
2020,屏東縣竹田鄉公所,109年度竹田鄉路燈增設及維修工程第二期(開口契約),春金電氣行(獨資),1970-03-07,2020-12-29,18560,1000000,500000,0.5,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53293835&tenderCaseNo=109W010
2020,屏東縣竹田鄉公所,(109)竹田鄉竹田村水源路16巷100之1號旁排水改善工程,本發土木包工業,2019-07-16,2020-12-29,532,5000000,377000,0.08,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53293518&tenderCaseNo=109Y007
2020,屏東縣竹田鄉公所,109-竹田鄉泗洲村洲中路道路改善工程,鴻甲營造有限公司,2017-10-20,2020-12-03,1140,15000000,664000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53275543&tenderCaseNo=109T010
2020,屏東縣竹田鄉公所,110-竹田鄉竹田驛站旁廣場停車場工程,日盛暉營造有限公司,2002-10-07,2020-12-03,6632,3600000,759000,0.21,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53273369&tenderCaseNo=109W008
2020,屏東縣竹田鄉公所,109-竹田鄉美崙村通明路16巷3號宅前道路改善工程,鴻甲營造有限公司,2017-10-20,2020-12-03,1140,15000000,273000,0.02,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53262425&tenderCaseNo=109Y006
2020,屏東縣竹田鄉公所,109-竹田鄉西勢村龍門路232巷道路改善工程,茂信營造有限公司,2000-08-21,2020-11-24,7400,3600000,121000,0.03,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53253916&tenderCaseNo=109W007
2020,屏東縣竹田鄉公所,109-竹田鄉泗洲村鳳明段799-2地號道路側牆修復工程,長弘土木包工業(獨資),2012-10-04,2020-11-24,2973,1000000,416000,0.42,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53251584&tenderCaseNo=109Y005
2020,屏東縣竹田鄉公所,屏東縣竹田鄉立圖書館書架櫃採購,櫞湘室內裝修工程行(獨資),2019-11-12,2020-11-17,371,200000,218400,1.09,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53249744&tenderCaseNo=109J001
2020,屏東縣竹田鄉公所,109-竹田鄉轄內道路及相關附屬設施修復工程(開口契約)第二期,本發土木包工業(獨資),2019-07-16,2020-10-22,464,5000000,622000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53222150&tenderCaseNo=109U003
2020,屏東縣竹田鄉公所,109-竹田鄉六巷村溪邊路路燈增設工程,春金電氣行(獨資),1970-03-07,2020-10-06,18476,1000000,146000,0.15,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53209667&tenderCaseNo=109W006
2020,屏東縣竹田鄉公所,竹田鄉西勢懷忠公園營造計畫,瑞銘營造工程有限公司,2000-01-06,2020-10-06,7579,6000000,8500000,1.42,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53207863.xml
2020,屏東縣竹田鄉公所,屏東縣竹田鄉立幼兒園109年度兒童遊戲區安全地墊及遊具裝設財物採購,昶欣工業社(獨資),1982-10-16,2020-09-03,13837,1000000,1100000,1.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200917&fn=BDM-1-53193778.xml
2020,屏東縣竹田鄉公所,109年度竹田鄉公共工程委託設計監造技術服務開口契約(第二期),協昌工程顧問有限公司,2010-05-04,2020-09-08,3780,2000000,732353,0.37,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53193780&tenderCaseNo=109T009
2020,屏東縣竹田鄉公所,109-竹田鄉永豐村永豐路14巷道路改善工程,茂信營造有限公司,2000-08-21,2020-09-01,7316,3600000,215000,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53182527&tenderCaseNo=109U002
2020,屏東縣竹田鄉公所,109年度屏東縣竹田鄉各村廣播系統增設案,元科資訊企業行(獨資),1999-06-17,2020-08-06,7721,100000,116400,1.16,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53164627&tenderCaseNo=109A002
2020,屏東縣竹田鄉公所,109-竹田鄉頭崙村三山路46號宅前道路改善工程,鴻甲營造有限公司,2017-10-20,2020-08-04,1019,15000000,594000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53162736&tenderCaseNo=109T007
2020,屏東縣竹田鄉公所,竹田鄉109年村鄰長自強活動暨講習勞務採購,蕎銘旅行社有限公司,2013-06-24,2020-08-04,2598,10000000,432000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53161851&tenderCaseNo=109P001
2020,屏東縣竹田鄉公所,109-竹田鄉南勢社區活動中心遮雨棚新設工程,毅睿土木包工業(獨資),2017-04-19,2020-08-06,1205,1000000,698000,0.7,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53161205&tenderCaseNo=109T008
2020,屏東縣竹田鄉公所,109-竹田鄉糶糴村永興路65及120號前道路改善工程,鴻甲營造有限公司,2017-10-20,2020-07-14,998,15000000,610000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53145357&tenderCaseNo=109T006
2020,屏東縣竹田鄉公所,109-竹田鄉永豐村永豐路50號前道路改善工程,鴻甲營造有限公司,2017-10-20,2020-07-14,998,15000000,430000,0.03,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53141362&tenderCaseNo=109T005
2020,屏東縣竹田鄉公所,109-竹田鄉轄內排水設施清淤工程(開口契約)(第二期),本發土木包工業(獨資),2019-07-16,2020-07-07,357,5000000,511000,0.1,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53139975&tenderCaseNo=109T004
2020,屏東縣竹田鄉公所,109-竹田鄉美崙村美崙7巷21號旁道路改善工程,明興土木包工業(獨資),2004-10-07,2020-06-16,5731,2000000,270000,0.14,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53117657&tenderCaseNo=109Y001
2020,屏東縣竹田鄉公所,109-竹田鄉鳳明村鳳安路62巷道路改善工程,明興土木包工業,2004-10-07,2020-06-16,5731,2000000,250000,0.13,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53117655&tenderCaseNo=109U001
2020,屏東縣竹田鄉公所,109-竹田鄉萬丹戶政事務所竹田辦公室前道路改善工程,明興土木包工業,2004-10-07,2020-06-16,5731,2000000,146800,0.07,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53117649&tenderCaseNo=109Y002
2020,屏東縣竹田鄉公所,109-竹田鄉轄內農地重劃區農水路管理維護工程,明興土木包工業,2004-10-07,2020-06-16,5731,2000000,523000,0.26,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53117653&tenderCaseNo=109T003
2020,屏東縣竹田鄉公所,109年度竹田鄉天然災害緊急搶修(險)工程(開口契約),本發土木包工業(獨資),2019-07-16,2020-03-24,252,5000000,1410000,0.28,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200325&fn=BDM-1-53047301.xml
2020,屏東縣竹田鄉公所,109年度竹田鄉路燈增設及維修工程(開口契約),春金電氣行(獨資),1970-03-07,2020-03-24,18280,1000000,648000,0.65,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53047297&tenderCaseNo=109W004
2020,屏東縣竹田鄉公所,109-竹田鄉轄內道路及相關附屬設施修復工程(開口契約),本發土木包工業(獨資),2019-07-16,2020-03-19,247,5000000,1530000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53044158.xml
2020,屏東縣竹田鄉公所,109-竹田鄉轄內排水設施清淤工程(開口契約),明興土木包工業(獨資),2004-10-07,2020-03-17,5640,2000000,493000,0.25,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53045578&tenderCaseNo=109T001
2020,屏東縣竹田鄉公所,108-竹田鄉南二高橋下竹田之星A段路燈增設工程,春金電氣行(獨資),1970-03-07,2020-03-17,18273,1000000,412000,0.41,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53041283&tenderCaseNo=109W002
2020,屏東縣竹田鄉公所,108-竹田鄉頭崙村巷道路標牌及警示標誌等設施增設工程,冠軍企業行(獨資),1981-12-09,2020-03-05,13966,2000000,201000,0.1,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53033820&tenderCaseNo=109W001
2020,屏東縣竹田鄉公所,109年度屏東縣竹田鄉各村廣播系統維修勞務案(開口契約),春金電氣行(獨資),1970-03-07,2020-01-09,18205,1000000,390000,0.39,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52992507&tenderCaseNo=109A001
2020,屏東縣竹田鄉公所,108-竹田鄉大湖村大新路道路改善工程,茂信營造有限公司,2000-08-21,2020-01-09,7080,3600000,210000,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52992512&tenderCaseNo=108T026
2020,屏東縣竹田鄉公所,108-竹田鄉美崙村德修禪寺旁道路改善工程,茂信營造有限公司,2000-08-21,2020-01-09,7080,3600000,519000,0.14,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52992509&tenderCaseNo=108T025
2020,屏東縣竹田鄉公所,109年度竹田鄉公共工程委託設計監造技術服務開口契約,協昌工程顧問有限公司,2010-05-04,2019-12-31,3528,2000000,781176,0.39,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52988740&tenderCaseNo=108T022
2020,屏東縣竹田鄉公所,108-竹田鄉頭崙村玉塘埤路10之1號至高速公路橋下AC改善工程,茂信營造有限公司,2000-08-21,2020-01-03,7074,3600000,278000,0.08,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52985208&tenderCaseNo=108U007
2020,屏東縣竹田鄉公所,108-竹田鄉糶糴村屏81-2線路面改善工程,明興土木包工業(獨資),2004-10-07,2019-12-31,5563,2000000,1250000,0.63,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980493.xml
2020,屏東縣竹田鄉公所,漫遊竹田心動家園-客庄小鎮旅遊環境整備工程,本發土木包工業(獨資),2019-07-16,2019-12-31,168,5000000,4326000,0.87,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980487.xml
2019,屏東縣竹田鄉公所,108-竹田鄉六巷村六雲宮前遮雨棚新設工程,茂信營造有限公司,2000-08-21,2019-12-19,7059,3600000,227000,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52964343&tenderCaseNo=108T021
2019,屏東縣竹田鄉公所,108-竹田鄉永豐村新勢路27號旁道路改善工程,茂信營造有限公司,2000-08-21,2019-12-12,7052,3600000,378800,0.11,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52964768&tenderCaseNo=108T019
2019,屏東縣竹田鄉公所,108-竹田鄉南勢村華巖堂及永豐村隘寮溪排水旁欄杆新設工程,本發土木包工業(獨資),2019-07-16,2019-12-17,154,5000000,148000,0.03,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52959920&tenderCaseNo=108T020
2019,屏東縣竹田鄉公所,108-竹田鄉頭崙村三山路6之3號附近至鐵路橋下道路改善工程,茂信營造有限公司,2000-08-21,2019-12-12,7052,3600000,158000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52955634&tenderCaseNo=108U006
2019,屏東縣竹田鄉公所,109年竹田鄉全鄉公墓除草工作勞務採購案,銡陞企業行(獨資),2019-11-08,2019-12-10,32,248000,372012,1.5,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52951970&tenderCaseNo=108N001
2019,屏東縣竹田鄉公所,108-竹田鄉美崙村通明路8-3號前至龍頸溪畔道路AC改善工程,茂信營造有限公司,2000-08-21,2019-12-05,7045,3600000,749000,0.21,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52946847&tenderCaseNo=108U005
2019,屏東縣竹田鄉公所,108-竹田鄉竹南村新興路1巷64之16號宅前道路改善工程,茂信營造有限公司,2000-08-21,2019-11-26,7036,3600000,863000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191202&fn=BDM-1-52940444.xml
2019,屏東縣竹田鄉公所,竹田鄉西勢懷忠公園營造計畫委託規劃設計監造技術服務,山水技術服務有限公司,2008-07-21,2019-11-21,4140,5000000,773604,0.15,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52940380&tenderCaseNo=108V002
2019,屏東縣竹田鄉公所,108-竹田鄉糶糴村屏81-2線路面改善工程委託設計及監造技術服務,協昌工程顧問有限公司,2010-05-04,2019-11-19,3486,2000000,129231,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52936782&tenderCaseNo=108T017
2019,屏東縣竹田鄉公所,108-竹田鄉竹南村竹南路56號及潮州路21號前道路改善工程,鴻甲營造有限公司,2017-10-20,2019-11-12,753,15000000,670000,0.04,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52921079&tenderCaseNo=108T016
2019,屏東縣竹田鄉公所,(108)竹田鄉糶糴村永興路61巷8號宅前道路改善工程,明興土木包工業(獨資),2004-10-07,2019-10-29,5500,2000000,350000,0.18,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52912191&tenderCaseNo=108U004
2019,屏東縣竹田鄉公所,108年度竹田鄉路燈增設及維修工程第二期(開口契約),春金電氣行,1970-03-07,2019-10-29,18133,1000000,325000,0.33,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52908556&tenderCaseNo=108W007
2019,屏東縣竹田鄉公所,108-竹田鄉西勢村活動中心遮雨棚新設等工程,毅睿土木包工業,2017-04-19,2019-10-23,917,1000000,580000,0.58,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52903252&tenderCaseNo=108T015
2019,屏東縣竹田鄉公所,(108)竹田鄉公有市場前公正路改善工程,德睿營造工程有限公司,2013-02-27,2019-10-08,2414,12000000,3233000,0.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191022&fn=BDM-1-52900445.xml
2019,屏東縣竹田鄉公所,108-竹田鄉西勢村光明路39號前道路改善工程,茂信營造有限公司,2000-08-21,2019-10-15,6994,3600000,217800,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52895849&tenderCaseNo=108W006
2019,屏東縣竹田鄉公所,屏東縣竹田鄉立納骨堂樹葬區及祭祀廣場舖面設施工程,建統營造有限公司,1986-09-20,2019-09-03,12036,22500000,3498800,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190917&fn=BDM-1-52873362.xml
2019,屏東縣竹田鄉公所,108-竹田鄉二崙村綠水伯公前道路改善工程,明興土木包工業(獨資),2004-10-07,2019-09-10,5451,2000000,193500,0.1,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52869355&tenderCaseNo=108W004
2019,屏東縣竹田鄉公所,「漫遊竹田，心動家園-客庄小鎮旅遊細部規劃設計暨環境整備工程」設計監造技術服務,翊崴工程顧問有限公司,2012-07-04,2019-08-27,2610,2500000,433260,0.17,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52863530&tenderCaseNo=108V001
2019,屏東縣竹田鄉公所,「(108)竹田鄉公有市場前公正路改善工程」委託設計監造技術服務,協昌工程顧問有限公司,2010-05-04,2019-08-20,3395,2000000,343620,0.17,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52859345&tenderCaseNo=108W003
2019,屏東縣竹田鄉公所,108-竹田鄉頭崙村三山路228巷及西勢村太子宮前道路改善工程,明興土木包工業(獨資),2004-10-07,2019-08-27,5437,2000000,240000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52859358&tenderCaseNo=108U003
2019,屏東縣竹田鄉公所,108-竹田鄉二崙村信實路55之2號宅前道路改善工程,明興土木包工業(獨資),2004-10-07,2019-08-15,5425,2000000,235000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52851319&tenderCaseNo=108T014
2019,屏東縣竹田鄉公所,108-竹田鄉糶糴村永興路通明宮道路廣場改善工程,明興土木包工業(獨資),2004-10-07,2019-08-13,5423,2000000,230000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52849130&tenderCaseNo=108U002
2019,屏東縣竹田鄉公所,竹田鄉双溪口双福宮前廣場及二崙村忠義路道路改善工程,敏暉土木包工業(獨資),2009-03-04,2019-07-26,3796,1000000,2291000,2.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190801&fn=BDM-1-52838211.xml
